source,fetched_at,version,file_name,type,page_number,review_id,title,comment,rating,author,author_id,date,verified,helpful_votes,review_link,variant.Style,variant,text,text.paragraphs,text.tables,category,description,budgeted,actual,variance,variance_pct,status,notes,amount,type,running_balance,receipt,goal_name,target,saved,remaining,progress,eta,month,income,expenses,savings,net_flow,savings_rate,text.column_1,text.column_2,text.full_text,price,link,page_scraped,year,awards,nominations,best_picture,year_scraped,raw,preprocessed
API Source,2026-03-26 17:17:31.988,1,api_reviews.json,api,,R34W2534W0ZOJG,Great performance and affordable!,"I’ve been using this blender for a while now, and overall it’s a great blender for the price. I wanted to share an honest review based on my experience using it for 3 years. This blender is powerful. It easily crushes ice and frozen fruit, and it makes very smooth smoothies, frozen drinks, and sauces. I like that it can handle tough ingredients without leaving big chunks behind. It also comes with a large 72oz pitcher, which is great for making multiple servings at once, plus two single cups that are convenient for quick smoothies on the go. Cleanup is simple since most parts are dishwasher safe, and the controls are straightforward and easy to use. For the price, its great compared to more expensive brands. The biggest downside is noise. This blender is loud, especially when crushing ice or blending frozen ingredients. If you’re sensitive to noise or live with others, it’s something to consider. Also replacing the pitcher is quite expensive, almost as expensive as the whole product so have that in mind if you break things often like me.",5,Anyella P.,AEIWQPJQEWROMDNC6VBTTGYCZH3Q,"Reviewed in the United States on February 13, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/R34W2534W0ZOJG,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.991,1,api_reviews.json,api,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.993,1,api_reviews.json,api,,R1US3JR30EI3OL,Does It All – Smoothies to Chopping,"We love this blender and food processor. It’s great for smoothies, chopping veggies, and even baking prep like carrot cake. The motor is powerful, and it does a really good job with chopping and blending without leaving chunks behind. Having the food processor and blender in one system saves counter space and actually gets used regularly in our kitchen. Very happy with this purchase.",5,Amazon Customer,AGJOJ5AS7NJ5BEYUXLBYD7K4NAJA,"Reviewed in the United States on February 17, 2026",True,7 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1US3JR30EI3OL,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.996,1,api_reviews.json,api,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,10 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.997,1,api_reviews.json,api,,R2O2F3NGFN5HGP,Love my Ninja,The best blender/ food processor out there. It does everything it advertises and is super easy to clean. We use ours almost daily. Its very convenient to have a machine with so many uses but takes up minimal space.,5,LWilliams,AFRJHLPBOCHNLBGVRESSMLBSPRUA,"Reviewed in the United States on March 14, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2O2F3NGFN5HGP,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.998,1,api_reviews.json,api,,R25ZCO4HAK2V5I,Awesomeness,"Amazing, simply amazing. I've always wanted a Ninja, is made preparing and blending so easy. It's design is made tough. The price while I little high for my blood is worth the quality. Blending is quicker and the texture of my protein shakes is much less chalky now.",5,Kaila Shakespeare,AGCLS2HL6O5RX3IT2NNBCFZHI6BA,"Reviewed in the United States on March 4, 2026",True,,https://www.amazon.com/gp/customer-reviews/R25ZCO4HAK2V5I,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.999,1,api_reviews.json,api,,RYDWBH5RPKGBH,Powerful and versatile — love it!,"The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful and handles smoothies, frozen fruit, and even ice with no problem at all. The 8-cup food processor bowl is also fantastic, it chops and mixes evenly, making meal prep so much faster and easier. I love how versatile it is. Having the blender, food processor, and individual cups all in one system saves space and does everything I need. The only small downside is that when using the individual cups, it’s pretty loud. It’s not a deal breaker for me because it works so well, but just something to be aware of. Overall, it’s a strong, reliable machine that delivers great results.",5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,"Reviewed in the United States on February 24, 2026",True,14 people found this helpful,https://www.amazon.com/gp/customer-reviews/RYDWBH5RPKGBH,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:31.999,1,api_reviews.json,api,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,14 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.000,1,api_reviews.json,api,,R34W2534W0ZOJG,Great performance and affordable!,"I’ve been using this blender for a while now, and overall it’s a great blender for the price. I wanted to share an honest review based on my experience using it for 3 years. This blender is powerful. It easily crushes ice and frozen fruit, and it makes very smooth smoothies, frozen drinks, and sauces. I like that it can handle tough ingredients without leaving big chunks behind. It also comes with a large 72oz pitcher, which is great for making multiple servings at once, plus two single cups that are convenient for quick smoothies on the go. Cleanup is simple since most parts are dishwasher safe, and the controls are straightforward and easy to use. For the price, its great compared to more expensive brands. The biggest downside is noise. This blender is loud, especially when crushing ice or blending frozen ingredients. If you’re sensitive to noise or live with others, it’s something to consider. Also replacing the pitcher is quite expensive, almost as expensive as the whole product so have that in mind if you break things often like me.",5,Anyella P.,AEIWQPJQEWROMDNC6VBTTGYCZH3Q,"Reviewed in the United States on February 13, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/R34W2534W0ZOJG,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.001,1,api_reviews.json,api,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.002,1,api_reviews.json,api,,R1US3JR30EI3OL,Does It All – Smoothies to Chopping,"We love this blender and food processor. It’s great for smoothies, chopping veggies, and even baking prep like carrot cake. The motor is powerful, and it does a really good job with chopping and blending without leaving chunks behind. Having the food processor and blender in one system saves counter space and actually gets used regularly in our kitchen. Very happy with this purchase.",5,Amazon Customer,AGJOJ5AS7NJ5BEYUXLBYD7K4NAJA,"Reviewed in the United States on February 17, 2026",True,7 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1US3JR30EI3OL,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.003,1,api_reviews.json,api,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,10 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.005,1,api_reviews.json,api,,R2O2F3NGFN5HGP,Love my Ninja,The best blender/ food processor out there. It does everything it advertises and is super easy to clean. We use ours almost daily. Its very convenient to have a machine with so many uses but takes up minimal space.,5,LWilliams,AFRJHLPBOCHNLBGVRESSMLBSPRUA,"Reviewed in the United States on March 14, 2026",True,One person found this helpful,https://www.amazon.com/gp/customer-reviews/R2O2F3NGFN5HGP,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Source,2026-03-26 17:17:32.008,1,api_reviews.json,api,,R25ZCO4HAK2V5I,Awesomeness,"Amazing, simply amazing. I've always wanted a Ninja, is made preparing and blending so easy. It's design is made tough. The price while I little high for my blood is worth the quality. Blending is quicker and the texture of my protein shakes is much less chalky now.",5,Kaila Shakespeare,AGCLS2HL6O5RX3IT2NNBCFZHI6BA,"Reviewed in the United States on March 4, 2026",True,,https://www.amazon.com/gp/customer-reviews/R25ZCO4HAK2V5I,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/pdf/student_finance_normal.pdf,2026-03-26 17:17:32.116,1,student_finance_normal.pdf,pdf,,,,,,,,,,,,,,"Student Finance Manager
Comprehensive Financial Guide for Students
Introduction
Managing finances as a student is one of the most critical life skills you can develop. With
tuition fees, rent, food, and unexpected expenses competing for a limited budget, the Student
Finance Manager application helps you track every transaction, plan monthly budgets, and
gain insight into your spending habits through detailed reports and analytics.
This document serves as both a user guide and a financial reference, providing students with
practical templates, example data, and recommended strategies for financial wellness
throughout their academic career.
Figure 1: Monthly Budget Overview – Sample Dashboard
Income Sources
Students typically receive income from several sources throughout the academic year.
Understanding and categorising these income streams is the first step toward effective
budgeting. Common sources include scholarships, part-time employment, parental support,
student loans, and freelance work.
Table 1: Monthly Income Sources (with borders)
Income Source Monthly Amount (BAM) Frequency Notes
Part-time Job 450.00 Monthly Café, 3 shifts/week
Scholarship 300.00 Monthly Merit-based award
Parental Support 250.00 Monthly Fixed allowance
Freelance Work 150.00 Irregular Web design projects

Student Loan 200.00 Semester Repayable after grad.
TOTAL 1,350.00 — Average monthly
Monthly Expenses
Tracking expenses is equally important as monitoring income. The Student Finance Manager
categorises expenses into fixed costs (rent, utilities) and variable costs (food, entertainment).
Students are encouraged to review their spending weekly and adjust their habits accordingly.
Figure 2: Expense Categories Breakdown (Pie Chart)
Table 2: Expense Breakdown by Category (no borders)
Category Budget (BAM) Actual (BAM) Difference Status
Rent & Utilities 400.00 400.00 0.00 3 On Track
Groceries & Food 200.00 230.00 -30.00 n Over
Transport 80.00 65.00 +15.00 3 Under
Books & Supplies 60.00 90.00 -30.00 n Over
Entertainment 70.00 55.00 +15.00 3 Under
Health & Personal 50.00 48.00 +2.00 3 Under
Savings 150.00 120.00 -30.00 n Short
TOTAL 1,010.00 1,008.00 +2.00 3 On Track
Savings Strategies
Building a savings habit early in your student life creates a financial safety net for
emergencies and future goals. Even saving 10–15% of your monthly income can accumulate
to a significant amount by graduation. The Student Finance Manager includes a dedicated
savings tracker to help you visualise progress toward your goals.

Figure 3: Savings Trend – 12-Month Projection
Financial Wellness Tips
(cid:127) Set a realistic budget at the start of each month and review it weekly.
(cid:127) Use the 50/30/20 rule: 50% needs, 30% wants, 20% savings.
(cid:127) Avoid impulse purchases — wait 24 hours before any non-essential buy.
(cid:127) Cook at home whenever possible; meal prep saves both time and money.
(cid:127) Take advantage of student discounts on software, transport, and entertainment.
(cid:127) Track every transaction, no matter how small — small leaks sink big ships.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/pdf/student_finance_twocol.pdf,2026-03-26 17:17:32.210,1,student_finance_twocol.pdf,pdf,,,,,,,,,,,,,,"Student Finance Manag
Monthly Budget Report
This report summarises the financial activity of a typical
student over one academic month. Data is pulled directly
from the Student Finance Manager database and reflects
real-time transaction entries categorised by type.
Students are encouraged to import their bank statements
monthly and reconcile them against their logged
transactions to ensure accuracy and completeness.
Income Summary
Total monthly income reached 1,350 BAM, with part-time
employment contributing the largest share (33%),
followed by scholarship funds (22%) and parental support
(19%). Freelance work provided supplemental income of
150 BAM.
Source Amount %
Part-time Job 450 BAM 33%
Scholarship 300 BAM 22%
Parental 250 BAM 19%
Freelance 150 BAM 11%
Student Loan 200 BAM 15%
Total 1,350 BAM 100%
Figure 1: Income sources comparison
Expense Analysis
Fixed expenses (rent, utilities) accounted for 40% of total
spending, while food and transport together represented
another 29%. Discretionary spending on entertainment
and personal items remained within budget at 10%.
The biggest overspend was in the Books & Supplies
category, where unexpected course materials pushed
costs 50% above the original allocation.
Student Finance Manager | Academic Year 2024-2025

– Financial Newsletter
Expense Breakdown
Category Budget Actual
Rent & Utils 400 400
Food 200 230
Transport 80 65
Books 60 90
Entertainment 70 55
Health 50 48
Savings 150 120
TOTAL 1,010 1,008
Savings Performance
This month's savings fell short of the 150 BAM target, with
only 120 BAM set aside. The shortfall was primarily
caused by the overspend in food and books categories. A
revised budget has been proposed for the following
month.
Figure 2: 6-month savings trend
Recommendations
Budget Adherence: Review spending every Sunday
and compare against weekly targets.
Emergency Fund: Target 3 months of expenses
(approx. 3,000 BAM) saved by year end.
Food Costs: Introduce meal planning and reduce
eating out to max. twice per week.
Income Growth: Pursue one additional freelance
project per month to boost income.
Key Financial Metrics
Page 1

Student Finance Manag
Metric Value
Savings Rate 8.9%
Net Cash Flow +342 BAM
Debt Ratio 14.8%
Budget Score 87/100
Student Finance Manager | Academic Year 2024-2025

– Financial Newsletter
Page 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
